url,title,location,date,ad_id,price_total,ad_text,size,progress_cons,clean_coords,area,price,p_int,a_int,price_m2,p2_int,mylocation
https://www.unegui.mn/adv/9210010_aman-khuur-khoroollyn-khoino-170m2-uilchilgeenii-talbai-khudaldana/?p=11,Аман хуур хорооллын хойно 170м2 үйлчилгээний талбай,"УБ — Баянзүрх, 14-р хороолол",Нийтэлсэн: 2025-06-08 16:53,9210010,"742.5 сая ₮
үнэ тохирно","Аман хуур хороолол, Халдвартын эмнэлгийн автобусны буудалын хажууд 170м2 үйлчилгээ, оффисийн зориулалтай талбай худалдана.
Бартер сонсоно.",170 м²,Ашиглалтад орсон,47.91031 106.958545,170.0,742.5,"(500.0, 1000.0]","(100.0, 400.0]",4.367647058823529,"(2.0, 5.0]",Халдварт
https://www.unegui.mn/adv/9411002_express-tower-t-80m2-offis-talbai/?p=11,Express tower-т 80м2 оффис талбай,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: 2025-06-08 16:22,9411002,"7.5 сая ₮
үнэ тохирно","/ Express Tower-т 80м2 оффис талбай худалдана
- Төв шуудангийн баруун хойд талд
- 15/6 давхарт
- М2 6,500,000
- Урагшаа болон баруун харсан цонхтой
- Гэрчилгээ бэлэн",80 м² м²,Ашиглалтад орсон,47.912432 106.921754,80.0,7.5,"(-inf, 15.0]","(50.0, 100.0]",7.5,"(5.0, 10.0]",Талбай
https://www.unegui.mn/adv/9292805_belmonte-tower-d-offis-khudaldana/?p=11,Belmonte tower-д оффис 77.96мк талбай,"УБ — Хан-Уул, Хан-Уул, Хороо 24",Нийтэлсэн: 2025-06-08 16:08,9292805,"7 сая ₮
үнэ тохирно","📍Яармаг “ Belmonte tower “ оффис үйлчилгээний талбай худалдана.
- 15/6 давхарт 77,96 м.кв. НИЙТ: 546 сая
- Баруун харсан харууцтай.
- Төлбөрийн хамгийн таатай нөхцөл санал болгож байна. Та 100н сая бэлэн өгөөд үлдсэн төлбөртөө бартер оруулж болно👍",77 м²,Ашиглалтад орсон,47.8813226927283 106.850908399692,77.0,7.0,"(-inf, 15.0]","(50.0, 100.0]",7.0,"(5.0, 10.0]",Яармаг
https://www.unegui.mn/adv/9209794_suis-baruun-tald-san-apartment-d-90-88mkv-offis/?p=11,"Суис баруун талд сан апартмент-д 90,88мкв оффис","УБ — Чингэлтэй, Чингэлтэй, Хороо 6",Нийтэлсэн: 2025-06-08 16:05,9209794,"5.7 сая ₮
үнэ тохирно","📸хотын төвд оффис худалдана.
⚜️суис баруун талд сан апартмент-д 90,88мкв оффис, үйлчилгээний талбайг яаралтай хямд худалдана.
▪️5/3 давхарт, зүүн цонхтой,
▪️дотроо устай,
〽️мкв 5,7сая₮ (гэрчилгээ бэлэн)",91 м²,Ашиглалтад орсон,47.927104 106.908705,91.0,5.7,"(-inf, 15.0]","(50.0, 100.0]",5.7,"(5.0, 10.0]",Тэнгис
https://www.unegui.mn/adv/9336669_misheel-city-m3-business-tower-t-78mkv-zasaltai-offis-talbainuud-khudal/?p=11,Misheel city m3 business tower-т 78мкв засалтай оффис талбай,"УБ — Хан-Уул, Мишээл",Нийтэлсэн: 2025-06-08 15:17,9336669,700 сая ₮,"📍Misheel City M3 Business Tower-т 78мкв засалтай оффис талбай худалдана.
▪️7 давхарт
▪️Урагшаа Богд уул руу харсан харагдацтай
▪️Шинэ засалтай
▪️Цэлгэр том цонхнуудтай
▪️Худалдаа үйлчилгээндээ ойр, зогсоол сайтай
78мкв үнэ: 700,000,000₮",78 м²,Ашиглалтад орсон,47.891921 106.887409,78.0,700.0,"(500.0, 1000.0]","(50.0, 100.0]",8.974358974358974,"(5.0, 10.0]",Мишээл
https://www.unegui.mn/adv/9319947_mn-tower-tengisiin-hajuud-130-m2-office-hudaldana-tengis-mn-taur/?p=11,Tengisiin hajuud MN tower-t 130 m2 office,"УБ — Чингэлтэй, Тэнгис кино театр",Нийтэлсэн: 2025-06-08 12:01,9319947,"8 сая ₮
үнэ тохирно","Хотын төвд MN Tower-т оффис талбай худалдана.
- 130мкв | 💰1мкв үнэ-8 сая
- Урагшаа болон баруун харсан харууцтай
- Маш дулаахан
- 2 өрөө /уулзалтын өрөөтэй/ 1 агуулахтай
20/15 давхарт",130 м²,Ашиглалтад орсон,47.9229357794646 106.904755282749,130.0,8.0,"(-inf, 15.0]","(100.0, 400.0]",8.0,"(5.0, 10.0]",Тэнгис
https://www.unegui.mn/adv/9274083_grand-plazad-tokhizhilttoi-242-mkv-offis-talbai/?p=11,Гранд плазад тохижилттой 242 мкв оффис талбай,"УБ — Баянгол, Баруун 4 зам",Нийтэлсэн: 2025-06-08 11:57,9274083,1.36 Тэрбум ₮,"Гранд плазад тохижилттой 242,1 мкв оффис талбай худалдана
12/9 давхарт | Урагшаа, зүүн, баруун харсан цонхтой
Дотроо ариун цэврийн өрөөтэй | Тавилга, тохижилтыг дагалдуулж өгнө
📌 Үнэ: Мкв нь 5.6 сая₮",242 м²,Ашиглалтад орсон,47.916677 106.897889,242.0,1360.0,"(1000.0, 5000.0]","(100.0, 400.0]",5.619834710743802,"(5.0, 10.0]",Баруун 4 зам
https://www.unegui.mn/adv/9359794_iaarmag-titan-plas-titan-plus-d-133mkv-offis-talbai-zarna/?p=11,Яармаг титан пласд 133мкв оффис талбай,"УБ — Хан-Уул, Яармаг",Нийтэлсэн: 2025-06-08 11:57,9359794,"530 сая ₮
560 сая ₮","TITAN PLUS-д 133мкв оффис, үйлчилгээний талбай худалдана.
Үнэ—>Мкв/үнэ 560сая
✅Төв зам дагуу
✅Зогсоол сайтай
✅Нийт 7/4 давхарт
✅133м2 4давхар
📌Байршил: ХУД 5-р хороо, Яармагийн 2-р буудал Titan center-н зүүн талд байрлалтай.
👍🏻 👍🏻ИЖИЛ ТӨСТЭЙ БАЙРНЫ МЭДЭЭЛЛИЙГ ПЭЙЖ ХУУДСАНД НЭГДЭН ТОГТМОЛ АВААРАЙ.
#DAIMOND #AGENT
#REMAX #REMAXGREEN #REALTOR #realtorenkhsaikhan #remaxmongolia #bestagent",133 м²,Ашиглалтад орсон,47.872371 106.814446,133.0,530.0,"(500.0, 1000.0]","(100.0, 400.0]",3.9849624060150375,"(2.0, 5.0]",Яармаг
https://www.unegui.mn/adv/8496566_seoul-plaza-d-offis-khudaldana/?p=11,Seoul plaza-д оффис 50м2,"УБ — Сүхбаатар, Хүүхдийн 100",Нийтэлсэн: 2025-06-08 11:47,8496566,6.5 сая ₮,"Сөүлийн гудамжинд байрлах SeoulPlaza-д 50м2 ажлын байр худалдана.
Бүх төрлөөр ашиглах боломжтой",50 м² м²,Ашиглалтад орсон,47.9131348714244 106.902142765518,50.0,6.5,"(-inf, 15.0]","(20.0, 50.0]",6.5,"(5.0, 10.0]",Хүүхдийн 100
https://www.unegui.mn/adv/9194804_khan-uul-emart-urd-tald-uniq-center-offis-uilchilgeenii-talbai-khudaldana/?p=11,Хан-уул emart урд талд uniq center оффис үйлчилгээний талбай,"УБ — Хан-Уул, Хүннү",Нийтэлсэн: 2025-06-08 11:41,9194804,1.43 Тэрбум ₮,"📍Хан-Уул E-mart худалдааны төвийн урд төв зам дагуу UNIQ CENTER -т 110 мкв үйлчилгээний талбай худалдана.
💰Үнэ: м2-13 сая
•110мкв үйлчилгээний талбай
•Зүүн, баруун харсан цонхтой
•Оффисын хэсэг болон үйлчилгээний өрөөний хуваалттай
•Ариун цэврийн өрөөтэй
•Гадна тусдаа хаалгатай
•2 орц гарцтай
•Төв зам дагуу
•Бүх төрлийн үйлчилгээ явуулах боломжтой",110 м²,Ашиглалтад орсон,47.89767 106.922068,110.0,1430.0,"(1000.0, 5000.0]","(100.0, 400.0]",13.0,"(10.0, 15.0]",Хүннү
https://www.unegui.mn/adv/9301825_bokhiin-orgoonii-ard-tokyo-residence-t-bairlal-saitai-96-98mkv-offis/?p=11,Бөхийн өргөөний ард tokyo residence т байрлал сайтай 96.98мкв оффис,"УБ — Баянзүрх, Бөхийн Өргөө",Нийтэлсэн: 2025-06-08 11:30,9301825,594.97 сая ₮,"БЗД, Бөхийн өргөөний хойно ""Tokyo residence""-т байрлал сайтай 96.98мкв оффис, үйлчилгээний талбай худалдана
- 6 давхарт | Баруун болон хойш харсан цонхтой
- 4 хуваалт бүхий тасалгаатай өрөөнүүдтэй
- цэвэрхэн, тухтай, нүүж ороход бэлэн | одоо суларсан
- дотроо ариун цэврийн өрөөтэй
- гал тогооны тавилга, дуу чимээ намсгагч
- дрож, өрөөний шилэн хаалтууд бүгд үлдэнэ
- орон сууц, үйлчилгээ хосолсон зохион байгуулалттай
📌 Үнэ : 595 сая₮ | мкв -н үнэ 6.135.000₮ | гэрчилгээ бэлэн | бэлэн болон банкны зээлээр худалдах боломжтой",97 м²,Ашиглалтад орсон,47.9179467521797 106.935366772082,97.0,594.97,"(500.0, 1000.0]","(50.0, 100.0]",6.133711340206186,"(5.0, 10.0]",Бөхийн өргөө
https://www.unegui.mn/adv/9296916_sbd-narny-guurnii-zuun-tald-js-tower-t-100mkv-uilchilgeenii-talbai/?p=11,Сбд. нарны гүүрний зүүн талд js tower-т 100мкв үйлчилгээний талбай,"УБ — Сүхбаатар, Сүхбаатар, Хороо 5",Нийтэлсэн: 2025-06-08 11:14,9296916,550 сая ₮,"Нарны гүүрний зүүн хойно JS tower-т 100мкв оффис худалдана
✅ 4 давхарт
✅ Урагшаа, баруун, хойшоо харсан
✅ Гэрчилгээ бэлэн
✅ Дотроо ариун цэврийн өрөөтэй
✅ 3 жижиг өрөө 1 том заалтай
✅ Цайны өрөөтэй",100 м² м²,Ашиглалтад орсон,47.912292 106.896616,100.0,550.0,"(500.0, 1000.0]","(50.0, 100.0]",5.5,"(5.0, 10.0]",Талбай
https://www.unegui.mn/adv/9420793_chd-khotyn-tovd-suis-baruun-tald-san-apartment-d-90-88mkv-offis-khudaldana/?p=11,Чд хотын төвд суис баруун талд сан апартмент-д оффис 90.88мк талбай,"УБ — Чингэлтэй, Чингэлтэй, Хороо 6",Нийтэлсэн: 2025-06-08 10:58,9420793,5.2 сая ₮,"Хотын төвд ОФФИС ХУДАЛДАНА.
⚜️СУИС баруун талд САН АПАРТМЕНТ-д 90,88мкв оффис, үйлчилгээний талбайг яаралтай ХЯМД худалдана.
-5/3 давхарт
-Зүүн харсан цонхтой
-Дамждаг 2 өрөөтэй
-Урагшаа хойшоо гарсан 2 хаалгатай
-Бүх төрлийн оффис үйлчилгээ явуулах боломжтой
-Гэрчилгээ бэлэн
Мкв үнэ: 5,200,000₮",91 м²,Ашиглалтад орсон,47.927104 106.908705,91.0,5.2,"(-inf, 15.0]","(50.0, 100.0]",5.2,"(5.0, 10.0]",Тэнгис
https://www.unegui.mn/adv/8494225_khotyn-tovd-minister-tower-t-117mkv-offis-talbai-khudaldana/?p=11,Хотын төвд minister tower -т 117мкв оффис талбай,"УБ — Хан-Уул, 19-р хороолол",Нийтэлсэн: 2025-06-08 10:17,8494225,1.63 Тэрбум ₮,"Хотын төвд 🏙️ MINISTER TOWER 🏙️-т оффис талбай худалдана.
▪️8давхарт
📌Үнэ:1мкв:88.000 (нөат орсон, ашиглалтын зардал ороогүй)
▪️Худалдах талбай:117мкв
📌Үнэ:13,900,000(нөаттэй)",117 м²,Ашиглалтад орсон,47.902555 106.901435,117.0,1630.0,"(1000.0, 5000.0]","(100.0, 400.0]",13.931623931623932,"(10.0, 15.0]",19-р хороолол
https://www.unegui.mn/adv/9215876_bzd-183m2-offis-uilchilgeenii-talbai-khudaldana/?p=11,Бзд 183м2 оффис үйлчилгээний талбай,"УБ — Баянзүрх, 15-р хороолол",Нийтэлсэн: 2025-06-08 09:34,9215876,750 сая ₮,"⛳БЗД-ийн эмнэлгийн хойно үйлчилгээний талбай худалдана.
💵750.000.000
💥184м2 үйлчилгээний талбай
💥#Гэрчилгээ_бэлэн
💥Бүх төрлийн үйлчилгээ явуулах боломжтой.
💥Урагшаа хойшоо харсан цэлгэр том талбайтай.
💥Байршил сайтай
💥Маш дулаахан цэвэрхэн
‼Бага метр квадраттай орон сууц болон хурдан борлогдох боломжтой Автомашин бартерт авна
📌Мэдээлэл холбооны технологийн сургуулийн яг хажууд.",184 м²,Ашиглалтад орсон,47.920619 106.945005,184.0,750.0,"(500.0, 1000.0]","(100.0, 400.0]",4.076086956521739,"(2.0, 5.0]",Жуков
https://www.unegui.mn/adv/8884339_khotyn-tovd-a-zeregleld-offis-zarna/?p=11,Хотын төвд оффис,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: 2025-06-08 08:27,8884339,"880 сая ₮
үнэ тохирно","Хотын төв А зэрэглэлд Шангриллагын зүүн талд байрлах 124,6м2 4 өрөө байрыг оффисын зориулалтаар худалдана.
оффисууд байрладаг.
- байрандаа 12 айлтай
- Гал тогоо
- 2 угаалгын өрөөтэй
- гадна зогсоол сайтай
- 2 зогсоолтой (үнэнд нь орсон)",124 м²,Ашиглалтад орсон,47.912432 106.921754,124.0,880.0,"(500.0, 1000.0]","(100.0, 400.0]",7.096774193548387,"(5.0, 10.0]",Талбай
https://www.unegui.mn/adv/8889442_iaarmag-titan-plus-d-offis-uilchilgeenii-133m2-talbai-khudaldana/?p=11,Худ яармаг titan plus-д оффис 133мк талбай,"УБ — Хан-Уул, Яармаг",Нийтэлсэн: 2025-06-07 18:40,8889442,"535 сая ₮
610 сая ₮","📍Яармаг TITAN PLUS-д оффис, үйлчилгээний
✅133м2 талбай худалдана.",133 м²,Ашиглалтад орсон,47.872371 106.814446,133.0,535.0,"(500.0, 1000.0]","(100.0, 400.0]",4.022556390977444,"(2.0, 5.0]",Яармаг
https://www.unegui.mn/adv/9043458_metro-bizness-tov-d-36-6mkv-offis-talbai-khudaldana/?p=11,Метро бизнес төвд оффис 36.6мк талбай,"УБ — Сүхбаатар, Метро Молл",Нийтэлсэн: 2025-06-07 18:40,9043458,197.64 сая ₮,""" метро бизнесс төв"" д 36.6 мкв оффис талбай худалдана.
📍metro mall хажууд
📍6 давхарт
📍зүүн харсан цонхтой
📍засвар хийгдсэн.
📍тавилгын хамт",36 м²,Ашиглалтад орсон,47.9264199716145 106.915377110215,36.0,197.64,"(100.0, 200.0]","(20.0, 50.0]",5.489999999999999,"(5.0, 10.0]",Дөлгөөн нуур
https://www.unegui.mn/adv/9406676_offis-khudaldana/?p=11,СБД 1р хороо оффис,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: 2025-06-07 16:48,9406676,"7.5 сая ₮
үнэ тохирно","Байршил: Хотын төв Энхтайвангийн гүүрний баруун талд Зам тээврийн яам хойно байрлалтай ""GEREGE TOWE-т 261мкв талбай худалдана.",261 м²,Ашиглалтад орсон,47.912432 106.921754,261.0,7.5,"(-inf, 15.0]","(100.0, 400.0]",7.5,"(5.0, 10.0]",Талбай
https://www.unegui.mn/adv/8920965_khud-3-r-khoroo-135m2-offis-khudaldana/?p=11,Худ 3-р хороо оффис 135мкв,"УБ — Хан-Уул, Хан-Уул, Хороо 3",Нийтэлсэн: 2025-06-07 16:04,8920965,"2.65 сая ₮
үнэ тохирно","📣135м2 #Оффис, Үйлчилгээний талбай худалдана.
📍ХУД, 3-р хороо
🔰Төвийн бүх шугамд холбогдсон.
🔰5/5 давхарт
🔰2020 онд ашиглалтанд орсон
🔰Цонхны харууц (урд, баруун, хойд)
🔰Төв зам дагуу атобусны буудал яг дэргэдээ.
🔰Дотроо нойлтой. Агуулхын жижиг өрөөтэй.
🔰Дулаахан, цэлгэр цонхоор нар сайн тусдаг.
🔰1м.кв 2,7саяаас",135 м²,Ашиглалтад орсон,47.89971 106.874284,135.0,2.65,"(-inf, 15.0]","(100.0, 400.0]",2.65,"(2.0, 5.0]",Зайсан хойно
https://www.unegui.mn/adv/9422742_aktiv-garden-khotkhond-offis-bolon-uilchilgeenii-talbai-khudaldana/?p=11,Актив гарден хотхонд оффис болон үйлчилгээний талбай 50м2,"УБ — Хан-Уул, Хан-Уул, Хороо 8",Нийтэлсэн: 2025-06-07 14:34,9422742,251 сая ₮,Гадна талаасаа ордог хаалгатай тул бүх төрлийн үйлчилгээ явуулах боломжтой,50 м² м²,Ашиглалтад орсон,47.867261 106.793271,50.0,251.0,"(200.0, 300.0]","(20.0, 50.0]",5.02,"(5.0, 10.0]",Яармаг
https://www.unegui.mn/adv/9422687_sbd-duureg-1-r-khoroo-soyombo-tower-t-166-47-mkv-offis/?p=11,Сбд дүүрэг 𝟏-р хороо Soyombo tower-т 𝟏𝟔𝟔.𝟒𝟕 мкв оффис,"УБ — Сүхбаатар, Сүхбаатар, Хороо 1",Нийтэлсэн: 2025-06-07 14:17,9422687,"1.91 Тэрбум ₮
үнэ тохирно","🌱СБД дүүрэг 𝟏-р хороо, 𝐒𝐎𝐘𝐎𝐌𝐁𝐎 𝐓𝐎𝐖𝐄𝐑-т 𝟏𝟔𝟔.𝟒𝟕 мкв оффис , үйлчилгээний талбай худалдана.
Үнэ: Мкв 𝟏𝟏.𝟓 сая | 𝟏,𝟗𝟏𝟒,𝟒𝟎𝟓,𝟎𝟎𝟎₮
📌Бартерт орон сууц сонсоно/ Үнийн дүнгийн 𝟐𝟓%-д/
▪️7 давхарт
▪️Урагшаа, зүүн , хойшоо харагдацтай
▪️Дотроо 𝟒-𝟓 хуваалттай
▪️Хуваалтуудыг аваад 𝟏 томоор нь зал болгох боллмжтой",166 м²,Ашиглалтад орсон,47.912432 106.921754,166.0,1910.0,"(1000.0, 5000.0]","(100.0, 400.0]",11.506024096385541,"(10.0, 15.0]",Талбай
https://www.unegui.mn/adv/9369867_tasgan-taurt-offis-khudaldana/?p=11,Тасган таурт оффис,"УБ — Чингэлтэй, Чингэлтэй, Хороо 5",Нийтэлсэн: 2025-06-07 12:40,9369867,"187 сая ₮
үнэ тохирно","ЧД, 5р хороо, Тасган Таурт 33.44мкв оффис талбай худалдана.
Үнэ мкв 5.6 нийт үнэ 187сая₮
7 давхарт
Баруун хойшоо харсан 2 цонхтой
Дотроо ариун цэврийн өрөөтэй",33 м²,Ашиглалтад ороогүй,47.92397 106.902687,33.0,187.0,"(100.0, 200.0]","(20.0, 50.0]",5.666666666666667,"(5.0, 10.0]",5-р сургууль
https://www.unegui.mn/adv/9217609_baruun-4-zamd-offis-khudaldana/?p=11,Баруун 4 замд оффис 250м2,"УБ — Баянгол, Баруун 4 зам",Нийтэлсэн: 2025-06-07 12:02,9217609,"4.8 сая ₮
үнэ тохирно","Баруун 4 замд оффис, үйлчилгээний талбай худалдана.
250мкв | 6 том өрөө + 2 жижиг өрөө
Үнэ: 5,000,000₮
Бартер сонсоно.
Банкны зээлээр авах боломжтой.
Бэлэн төлөлтөд үнэ сайн ярилцана.
▪️урагшаа болон хойшоо харсан цонхтой ▪️ямарч чиглэлээр ажиллаж болох өрөөний зөв зохион байгуулалттай,
▪️Одоо түрээслэгчтэй, түрээслэгч тогтвортой цаашид үргэлжлүүлэн түрээслэх хүсэлтэй
Байршил: Төмөр замын удирдах газрын хойно, The Bull рестораны баруун талд зам дагуу
#оффис #үйлчилгээ #худалдана #баруун_4_зам",250 м² м²,Ашиглалтад орсон,47.916677 106.897889,250.0,4.8,"(-inf, 15.0]","(100.0, 400.0]",4.8,"(2.0, 5.0]",Баруун 4 зам
https://www.unegui.mn/adv/9280976_narny-guurny-zuun-tald-offis-khudaldana/?p=11,Нарны гүүрны зүүн талд оффис,"УБ — Сүхбаатар, Сүхбаатар, Хороо 5",Нийтэлсэн: 2025-06-07 11:46,9280976,550 сая ₮,"Нарны гүүрний зүүн хойно JS tower-т 100мкв оффис худалдана
• урагшаа, баруун, хойшоо харсан
• гэрчилгээ бэлэн
• дотроо ариун цэврийн өрөөтэй
• 3 жижиг өрөө 1 том заалтай
• цайны өрөөтэй
мкв үнэ: 5.5сая",100 м² м²,Ашиглалтад орсон,47.912292 106.896616,100.0,550.0,"(500.0, 1000.0]","(50.0, 100.0]",5.5,"(5.0, 10.0]",Талбай
https://www.unegui.mn/adv/9151717_3-4-khoroolold-offis-khudaldana-120-mkv/?p=11,"Бгд 3, 4 хороололд оффис 120мк талбай","УБ — Баянгол, 3, 4 хороолол",Нийтэлсэн: 2025-06-07 11:32,9151717,"2.4 сая ₮
үнэ тохирно","💎 3.4 хороолол дүүхээ төвийн урд  ажил оффис чиглэлээр обект худалдана. 120 мкв
Дүүхээ төвөөс 100метр яваад салоны бүрэн тоног төхөөрөмжтэйгөө обекьт худалдана
Бүх үйдчилгээнд ойрхон
Талбай 120 мкв
Давхар 9/1
үнэ: мкв 2400",120 м²,Ашиглалтад орсон,47.924395 106.87749,120.0,2.4,"(-inf, 15.0]","(100.0, 400.0]",2.4,"(2.0, 5.0]","3, 4 хороолол"
https://www.unegui.mn/adv/9336941_royal-center-office-talbai-hudaldana/?p=11,Royal center office talbai,"УБ — Сүхбаатар, Баянгол зочид буудал",Нийтэлсэн: 2025-06-07 10:50,9336941,1.25 Тэрбум ₮,"#Хотын_төвд #СБД Циркийн урд талд “ROYAL CENTER “-д оффис худалдана.
📍СБД, 3-р хороо Циркийн урд хотын төвийн #ААА бүст байршилтай.
▪️151.38 мкв
▪️Гэрчилгээ бэлэн
▪️Урагшаа болон зүүн харсан
▪️Бүрэн тохижилттой бэлэн
▪️24/7 харуул хамгаалалттай
Үнэ: 1250000000",151 м²,Ашиглалтад орсон,47.9125843314307 106.913763744651,151.0,1250.0,"(1000.0, 5000.0]","(100.0, 400.0]",8.278145695364238,"(5.0, 10.0]",Талбай
https://www.unegui.mn/adv/9267576_tov-shuudangiin-baruun-tald-ekspress-tover-t-230mkv-offis/?p=11,Сбд Төв шуудангийн баруун талд экспресс товер-т 230мкв оффис,"УБ — Сүхбаатар, Сүхбаатарын талбай",Нийтэлсэн: 2025-06-07 10:29,9267576,1.5 Тэрбум ₮,"Төв шуудангийн баруун талд Экспресс товер-т 230мкв оффис худалдана.
-15/5 давхарт
-Урагш, баруун, хойш харсан цонхтой
-Заал, 4 өрөө, 2 жижиг өрөө
-Өрөө хоорондын хана нураах боломжтой
-Засвар хийх шаардлагатай
-Давхартаа нийтийн ариун цэврийн өрөөтэй /давхартаа 2 оффис байдаг/
-Баруун талдаа төлбөртэй зогсоолтой
Үнэ: ₮1.5тэрбум",230 м²,Ашиглалтад орсон,47.9188290307491 106.917622814522,230.0,1500.0,"(1000.0, 5000.0]","(100.0, 400.0]",6.521739130434782,"(5.0, 10.0]",Талбай
https://www.unegui.mn/adv/9282850_home-plaza-n-baruun-tald-ceo-office-t-124-6mkv-offis-talbai-khudaldana/?p=11,Home plaza-ын баруун талд ceo office-т 124.6мк талбай,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Нийтэлсэн: 2025-06-07 09:40,9282850,"6 сая ₮
6.8 сая ₮ үнэ тохирно","📍ХУД-15 хороо, CEO OFFICE-т оффис талбай худалдана.
124,6м2 | 4 давхарт | 4 өрөө
▪️Банкны зээлээр авах боломжтой
▪️Бартер оролцуулах боломжтой",124 м²,Ашиглалтад орсон,47.900294 106.917729,124.0,6.0,"(-inf, 15.0]","(100.0, 400.0]",6.0,"(5.0, 10.0]",Зайсан хойно
https://www.unegui.mn/adv/9375063_zuun-4-zam-old-city-tower-320-mkv-davkhar-butneeree-offisyn-talbai-khudaldana/?p=12,Зүүн 4 зам old city tower 320 мкв давхар бүтнээрээ оффисын талбай,"УБ — Баянзүрх, Зүүн 4 зам",Нийтэлсэн: 2025-06-07 09:11,9375063,2.5 Тэрбум ₮,"🌱Зүүн 𝟒 зам “𝐎𝐋𝐃 𝐂𝐈𝐓𝐘 𝐓𝐎𝐖𝐄𝐑” -д 𝟑𝟐𝟎 мкв давхар бүтнээрээ #оффисын_талбай #худалдана.
📌Үнэ Мкв 𝟕,𝟖𝟎𝟎,𝟎𝟎𝟎₮ | 𝟐,𝟒𝟗𝟔,𝟎𝟎𝟎,𝟎𝟎𝟎₮
📌Төлбөрийн нөхцөл:Бэлэн, банк, бартер
📌Бартер сонсоно
▪️𝟏𝟏/𝟖 Давхарт
▪️Урагшаа, хойшоо, зүүн ,Баруун харагдацтай
▪️𝟐-𝟑 Хувааж авах боломжтой
▪️Дотроо 𝟕-𝟖 хуваалттай , хуваалтуудыг аваад цэлгэр том залаар нь мөн ашиглах боломжтой",320 м²,Ашиглалтад орсон,47.919167 106.941762,320.0,2500.0,"(1000.0, 5000.0]","(100.0, 400.0]",7.8125,"(5.0, 10.0]",Зүүн 4 зам
https://www.unegui.mn/adv/9326747_bogdyn-muzein-urd-orgil-shiltgeend-180-mkv-talbai/?p=12,Богдын музейн урд оргил шилтгээнд 180 мкв талбай,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Нийтэлсэн: 2025-06-07 09:02,9326747,756 сая ₮,"Богдын музей урд Оргил шилтгээнд оффис, үйлчилгээгээр ашиглах боломжтой орон сууц худалдана.
Мкв үнэ: 4,2 сая | Нийт 756 сая ₮
▫️10/3давхарт
▫️180мкв
▫️Баруун зүүн харууцтай
▫️Зам дагуу бүх үйлчилгээндээ ойрхон",180 м²,Ашиглалтад орсон,47.900294 106.917729,180.0,756.0,"(500.0, 1000.0]","(100.0, 400.0]",4.2,"(2.0, 5.0]",Зайсан хойно
https://www.unegui.mn/adv/9326775_boglyn-muzein-urd-orgil-shiltgeend-200-mkv-talbai/?p=12,Богдын музейн урд оргил шилтгээнд 200 мкв талбай,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Нийтэлсэн: 2025-06-07 09:01,9326775,920 сая ₮,"Богдын музей урд Оргил шилтгээнд 200 мкв оффис, үйлчилгээгээр ашиглах боломжтой орон сууц худалдана.
1мкв 4,6 сая | Нийт 920 сая ₮
▫️10/3давхарт
▫️200 мкв
▫️Баруун зүүн харууцтай
▫️Зам дагуу бүх үйлчилгээндээ ойрхон",200 м² м²,Ашиглалтад орсон,47.900294 106.917729,200.0,920.0,"(500.0, 1000.0]","(100.0, 400.0]",4.6,"(2.0, 5.0]",Зайсан хойно
https://www.unegui.mn/adv/9421755_nisekh-enso-apartment-tekhnikiin-davkhar-buiuu-17-davkhart-offisyn-talbai-khudaldana/?p=12,Нисэх энсо апартмент техникийн давхар буюу 17 давхарт оффисын талбай 60м2,"УБ — Хан-Уул, Хан-Уул, Хороо 23",Нийтэлсэн: 2025-06-07 09:00,9421755,"130 сая ₮
үнэ тохирно","💥Нисэх Энсо Апартмент Техникийн давхар буюу 17 давхарт оффисын талбай худалдана.
📍60мкв
📍2 тагттай
📍Урагшаа баруун зүүн харууцтай
📍4метр таазтай
📍Террас хийх боломжтой
📌Үнэ: 130 сая",60 м² м²,Ашиглалтад орсон,47.86338539903 106.837585376445,60.0,130.0,"(100.0, 200.0]","(50.0, 100.0]",2.1666666666666665,"(2.0, 5.0]",Яармаг
